RR Future House	https://radiorecord.hostingradio.ru:443/fut96.aacp	0
RR RR Trap	https://radiorecord.hostingradio.ru:443/trap96.aacp	0
RR Rap Classics	https://radiorecord.hostingradio.ru:443/rapclassics96.aacp	0
RR Progressive	https://radiorecord.hostingradio.ru:443/progr96.aacp	0
RR Breaks	https://radiorecord.hostingradio.ru:443/brks96.aacp	0
RR Trancehouse	https://radiorecord.hostingradio.ru:443/trancehouse96.aacp	0
RR Organic	https://radiorecord.hostingradio.ru:443/organic96.aacp	0
RR Rap Hits	https://radiorecord.hostingradio.ru:443/rap96.aacp	0
Юность	http://icecast.vgtrk.cdnvideo.ru/unost	0
RR Russian Mix	https://radiorecord.hostingradio.ru:443/rus96.aacp	0
RR House Hits	https://radiorecord.hostingradio.ru:443/househits96.aacp	0
RR Маятник Фуко	https://radiorecord.hostingradio.ru:443/mf96.aacp	0
RR Bass House	https://radiorecord.hostingradio.ru:443/jackin96.aacp	0
RR Russian Hits	https://radiorecord.hostingradio.ru:443/russianhits96.aacp	0
RR Big Hits	https://radiorecord.hostingradio.ru:443/bighits96.aacp	0
RR Dream Dance	https://radiorecord.hostingradio.ru:443/dream96.aacp	0
RR GOA/PSY	https://radiorecord.hostingradio.ru:443/goa96.aacp	0
RR Uplifting	https://radiorecord.hostingradio.ru:443/uplift96.aacp	0
RR Electro	https://radiorecord.hostingradio.ru:443/elect96.aacp	0
RR Dancecore	https://radiorecord.hostingradio.ru:443/dc96.aacp	0
RR Future Bass	https://radiorecord.hostingradio.ru:443/fbass96.aacp	0
RR Liquid Funk	https://radiorecord.hostingradio.ru:443/liquidfunk96.aacp	0
RR Neurofunk	https://radiorecord.hostingradio.ru:443/neurofunk96.aacp	0
RR Eurodance	https://radiorecord.hostingradio.ru:443/eurodance96.aacp	0
RR Technopop	https://radiorecord.hostingradio.ru:443/technopop96.aacp	0
RR Synthwave	https://radiorecord.hostingradio.ru:443/synth96.aacp	0
RR Disco/Funk	https://radiorecord.hostingradio.ru:443/discofunk96.aacp	0
RR Dubstep	https://radiorecord.hostingradio.ru:443/dub96.aacp	0
RR Midtempo	https://radiorecord.hostingradio.ru:443/mt96.aacp	0
RR Techno	https://radiorecord.hostingradio.ru:443/techno96.aacp	0
RR Hardstyle	https://radiorecord.hostingradio.ru:443/teo96.aacp	0
RR Tecktonik	https://radiorecord.hostingradio.ru:443/tecktonik96.aacp	0
RR Old School	https://radiorecord.hostingradio.ru:443/pump96.aacp	0
RR 2-step	https://radiorecord.hostingradio.ru:443/2step96.aacp	0
RR Hard Bass	https://radiorecord.hostingradio.ru:443/hbass96.aacp	0
RR Darkside	https://radiorecord.hostingradio.ru:443/darkside96.aacp	0
RR Moombahton	https://radiorecord.hostingradio.ru:443/mmbt96.aacp	0
RR Hypnotic	https://radiorecord.hostingradio.ru:443/hypno96.aacp	0
RR Groove/Tribal	https://radiorecord.hostingradio.ru:443/groovetribal96.aacp	0
RR Christmas	https://radiorecord.hostingradio.ru:443/christmas96.aacp	0
RR Rave FM	https://radiorecord.hostingradio.ru:443/rave96.aacp	0
RR Гоп FM	https://radiorecord.hostingradio.ru:443/gop96.aacp	0
RR Rock	https://radiorecord.hostingradio.ru:443/rock96.aacp	0
RR 60's Dance	https://radiorecord.hostingradio.ru:443/cadillac96.aacp	0
RR Complextro	https://radiorecord.hostingradio.ru:443/complextro96.aacp	0
RR Jungle	https://radiorecord.hostingradio.ru:443/jungle96.aacp	0
RR 70's Dance	https://radiorecord.hostingradio.ru:443/197096.aacp	0
RR 80's	https://radiorecord.hostingradio.ru:443/198096.aacp	0
RR Гастарбайтер FM	https://radiorecord.hostingradio.ru:443/gast96.aacp	0
RR Веснушка FM	https://radiorecord.hostingradio.ru:443/deti96.aacp	0
RR Медляк FM	https://radiorecord.hostingradio.ru:443/mdl96.aacp	0
RR Нафталин FM	https://radiorecord.hostingradio.ru:443/naft96.aacp	0
RR Руки Вверх!	https://radiorecord.hostingradio.ru:443/rv96.aacp	0
Русское Радио 105.7	https://rusradio.hostingradio.ru:443/rusradio96.aacp	0
SECTOR Progressive (mp3)	http://89.223.45.5:8000/progressive-mp3	0
RR Симфония FM	https://radiorecord.hostingradio.ru:443/symph96.aacp	0
SECTOR Geny (mp3)	http://89.223.45.5:8000/geny-mp3	0
SECTOR Space (mp3)	http://89.223.45.5:8000/space-mp3	0
SECTOR Next (mp3)	http://89.223.45.5:8000/next-mp3	0
SECTOR Progressive (ogg-vorbis)	http://89.223.45.5:8000/progressive-160	0
SECTOR Space 192 (ogg-vorbis)	http://89.223.45.5:8000/space-160	0
SECTOR Nota (mp3)	http://89.223.45.5:8000/nota-mp3	0
SECTOR Geny 192 (ogg-vorbis)	http://89.223.45.5:8000/geny-160	0
SECTOR Progressive (ogg-opus)	http://89.223.45.5:8000/progressive-56	0
SECTOR Indigo (mp3)	http://89.223.45.5:8000/indigo-mp3	0
SECTOR Space 56 (ogg-opus)	http://89.223.45.5:8000/space-56	0
SECTOR Next 192 (ogg-vorbis)	http://89.223.45.5:8000/next-160	0
SECTOR Zed (mp3)	http://89.223.45.5:8000/zed-mp3	0
SECTOR Nota 192 (ogg-vorbis)	http://89.223.45.5:8000/nota-160	0
SECTOR Nota 56 (ogg-opus)	http://89.223.45.5:8000/nota-56	0
SomaFM Live	http://ice3.somafm.com:80/live-128-aac	0
SECTOR Indigo 192 (ogg-vorbis)	http://89.223.45.5:8000/indigo-160	0
SECTOR Geny 56 (ogg-opus)	http://89.223.45.5:8000/geny-56	0
SECTOR Next 56 (ogg-opus)	http://89.223.45.5:8000/next-56	0
SECTOR Zed 192 (ogg-vorbis)	http://89.223.45.5:8000/zed-160	0
SomaFM Mission Control	http://ice4.somafm.com:80/missioncontrol-128-aac	0
SECTOR Zed 56 (ogg-opus)	http://89.223.45.5:8000/zed-56	0
SomaFM Dub Step Beyond	http://ice6.somafm.com:80/dubstep-128-aac	0
SomaFM Drone Zone	http://ice2.somafm.com:80/dronezone-128-aac	0
SomaFM Lush	http://ice3.somafm.com:80/lush-128-aac	0
SomaFM DEF CON Radio	http://ice5.somafm.com:80/defcon-128-aac	0
SECTOR Indigo 56 (ogg-opus)	http://89.223.45.5:8000/indigo-56	0
SomaFM Deep Space One	http://ice5.somafm.com:80/deepspaceone-128-aac	0
SomaFM Fluid	http://ice3.somafm.com:80/fluid-128-aac	0
SomaFM Groove Salad	http://ice5.somafm.com:80/groovesalad-128-aac	0
SomaFM Space Station	http://ice5.somafm.com:80/spacestation-128-aac	0
SomaFM Specials	http://ice3.somafm.com:80/specials-128-aac	0
SomaFM Metal Detector	http://ice6.somafm.com:80/metal-128-aac	0
SomaFM Beat Blender	http://ice5.somafm.com:80/beatblender-128-aac	0
1.FM A List 80s	https://strm112.1.fm/back280s_mobile_mp3	0
1.FM Absolute 70's Pop Radio	https://strm112.1.fm/70s_mobile_mp3	0
1.FM Absolute Country Hits Radio	https://strm112.1.fm/acountry_mobile_mp3	0
1.FM Absolute 90's Radio	https://strm112.1.fm/90s_mobile_mp3	0
1.FM America's Best Ballads Radio	https://strm112.1.fm/onelive_mobile_mp3	0
1.FM Absolute Pop Latino Radio	https://strm112.1.fm/latino_mobile_mp3	0
1.FM Absolute 90s Party Zone Radio	https://strm112.1.fm/partyzone90s_mobile_mp3	0
1.FM Acappella Radio	https://strm112.1.fm/acpl_mobile_mp3	0
1.FM Adore Jazz Radio	https://strm112.1.fm/ajazz_mobile_mp3	0
1.FM Afterbeat Electronica Radio	https://strm112.1.fm/electronica_mobile_mp3	0
1.FM All Euro 80's Radio	https://strm112.1.fm/80s_90s_mobile_mp3	0
1.FM All Times & Urban Gospel Radio	https://strm112.1.fm/gospel_mobile_mp3	0
1.FM Alternative Rock X Hits Radio	https://strm112.1.fm/x_mobile_mp3	0
1.FM Always-Christmas Radio	https://strm112.1.fm/christmas_mobile_mp3	0
1.FM Bay Smooth Jazz Radio	https://strm112.1.fm/smoothjazz_mobile_mp3	0
1.FM Blues Radio	https://strm112.1.fm/blues_mobile_mp3	0
1.FM Back To The 50's & 60's Radio	https://strm112.1.fm/60s_70s_mobile_mp3	0
1.FM Bombay Beats India Radio	https://strm112.1.fm/bombaybeats_mobile_mp3	0
1.FM Chillout Lounge Radio	https://strm112.1.fm/chilloutlounge_mobile_mp3	0
1.FM Classic Country Radio	https://strm112.1.fm/ccountry_mobile_mp3	0
1.FM Classic Rock Replay Radio	https://strm112.1.fm/crock_mobile_mp3	0
1.FM Bossa Nova Hits Radio	https://strm112.1.fm/bossanova_mobile_mp3	0
1.FM Country One Radio	https://strm112.1.fm/country_mobile_mp3	0
1.FM Cafe Radio	https://strm112.1.fm/caferadio_mobile_mp3	0
1.FM Brazilian Birds Radio	https://strm112.1.fm/brazilianbirds_mobile_mp3	0
1.FM Deep House Radio	https://strm112.1.fm/deephouse_mobile_mp3	0
1.FM Circuit Pride Radio	https://strm112.1.fm/circuitpride_mobile_mp3	0
1.FM Club 1 Radio	https://strm112.1.fm/club_mobile_mp3	0
1.FM Costa Del Mar	https://strm112.1.fm/costadelmarchillout_mobile_mp3	0
1.FM Dance One Radio	https://strm112.1.fm/dance_mobile_mp3	0
1.FM Destination: SPA Radio	https://strm112.1.fm/spa_mobile_mp3	0
1.FM Disco Ball 70's-80's Radio	https://strm112.1.fm/disco_mobile_mp3	0
1.FM Eurovision Radio	https://strm112.1.fm/eurovision_mobile_mp3	0
1.FM Exitos del Ayer Radio	https://strm112.1.fm/spanisholdies_mobile_mp3	0
1.FM High Voltage Radio	https://strm112.1.fm/highvoltage_mobile_mp3	0
1.FM Jamz Radio	https://strm112.1.fm/jamz_mobile_mp3	0
1.FM Love Classics Radio	https://strm112.1.fm/loveclassics_mobile_mp3	0
1.FM Movie Soundtracks Hits Radio	https://strm112.1.fm/moviesoundtracks_mobile_mp3	0
1.FM Funky Express Radio	https://strm112.1.fm/funkyexpress_mobile_mp3	0
1.FM ReggaeTrade Radio	https://strm112.1.fm/reggae_mobile_mp3	0
1.FM Otto's Baroque Music Radio	https://strm112.1.fm/baroque_mobile_mp3	0
1.FM Otto's Classical Music Radio	https://strm112.1.fm/classical_mobile_mp3	0
1.FM Otto's Opera House Music Radio	https://strm112.1.fm/opera_mobile_mp3	0
1.FM Dubstep Forward Radio	https://strm112.1.fm/dubstep_mobile_mp3	0
1.FM Eternal Praise & Worship Radio	https://strm112.1.fm/praise_mobile_mp3	0
1.FM Polska FM Radio	https://strm112.1.fm/polskafm_mobile_mp3	0
1.FM Radio Gaia	https://strm112.1.fm/radiogaia_mobile_mp3	0
Радио СИ	http://online.radioc.ru:8000/radioc_aacplus	0
1.FM Samba Hits Brazil Radio	https://strm112.1.fm/samba_mobile_mp3	0
Радио NRJ	http://pub0302.101.ru:8000/stream/reg/mp3/128/region_energy_60	0
Радио Вышка	http://stream.vyshka24.ru:80/192	0
1.FM Gorilla FM Radio	https://strm112.1.fm/gorillafm_mobile_mp3	0
Волна-FM	http://radio.volnafm.ru:8000/ekb	0
Радио Монте-Карло	http://online-1.gkvr.ru:8000/mc_eka_64.aac	0
1.FM Italia On Air Radio	https://strm112.1.fm/italiaonair_mobile_mp3	0
